transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,product_detail,Size,unit_price,quantity,total,payment_type,customer_id
T101735,1/27/2024,11:32 PM,Downtown,Coffee,Americano,Americano , Large,3.22,1,3.22,Mobile,C9792
T101758,1/27/2024,8:55 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,4.71,1,4.71,Mobile,C7911
T101766,1/27/2024,3:49 PM,University,Coffee,Flat White,Flat White , Medium,4.98,1,4.98,Mobile,C1030
T102163,1/27/2024,1:43 PM,Mall,Coffee,Americano,Americano , Large,4.29,1,4.29,Card,C4039
T102282,1/27/2024,8:58 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,4.6,1,4.6,Card,C7711
T100109,1/28/2024,4:10 AM,Downtown,Tea,Chai,Chai , Large,2.58,1,2.58,Cash,C9312
T100164,1/28/2024,7:41 PM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.61,1,3.61,Card,C9898
T100696,1/28/2024,4:30 AM,Downtown,Beverage,Lemonade,Lemonade , Medium,2.56,1,2.56,Card,C3552
T100886,1/28/2024,6:00 AM,Airport,Coffee,Espresso,Espresso , Large,4.14,1,4.14,Card,C2280
T100906,1/28/2024,8:00 PM,University,Tea,Green Tea,Green Tea , Small,2.83,1,2.83,Cash,C8119
T101963,1/28/2024,4:26 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.56,1,5.56,Cash,C6375
T102559,1/28/2024,6:12 AM,University,Beverage,Iced Tea,Iced Tea , Medium,2.52,1,2.52,Mobile,C5599
T102897,1/28/2024,2:39 PM,Airport,Pastry,Scone,Scone , Large,1.95,1,1.95,Card,C7738
T100149,1/29/2024,1:43 PM,Mall,Beverage,Smoothie,Smoothie , Small,2.88,1,2.88,Card,C5724
T100614,1/29/2024,8:34 PM,Airport,Coffee,Mocha,Mocha , Medium,2.31,1,2.31,Card,C4134
T101152,1/29/2024,5:13 PM,Downtown,Coffee,Espresso,Espresso , Large,4.25,2,8.5,Card,C8602
T101330,1/29/2024,4:51 PM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.7,1,3.7,Card,C7743
T101375,1/29/2024,9:17 AM,University,Coffee,Mocha,Mocha , Small,3.6,1,3.6,Card,C4470
T101505,1/29/2024,1:39 PM,Downtown,Pastry,Bagel,Bagel , Medium,2.54,1,2.54,Card,C6404
T101591,1/29/2024,8:32 PM,University,Beverage,Smoothie,Smoothie , Medium,3.52,1,3.52,Card,C9821
T101715,1/29/2024,9:44 PM,University,Coffee,Latte,Latte , Small,4.35,1,4.35,Card,C3272
T102522,1/29/2024,9:36 AM,Airport,Coffee,Cappuccino,Cappuccino , Medium,3.36,1,3.36,Card,C2116
T102645,1/29/2024,6:48 PM,University,Tea,Green Tea,Green Tea , Medium,2,1,2,Card,C2730
T100801,1/30/2024,3:20 PM,University,Tea,Green Tea,Green Tea , Small,2.75,1,2.75,Card,C3780
T102323,1/30/2024,1:57 PM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.94,1,3.94,Card,C1977
T102662,1/30/2024,9:17 PM,Suburb,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,5.52,1,5.52,Cash,C2550
T102751,1/30/2024,1:33 AM,University,Coffee,Mocha,Mocha , Large,4.39,1,4.39,Card,C2997
T100959,1/31/2024,6:48 AM,Airport,Pastry,Croissant,Croissant , Small,2.74,1,2.74,Card,C6521
T101656,1/31/2024,6:39 PM,Mall,Beverage,Smoothie,Smoothie , Medium,1.87,1,1.87,Mobile,C4302
T102418,1/31/2024,4:35 AM,Downtown,Coffee,Espresso,Espresso , Small,2.78,1,2.78,Card,C7001
T102830,1/31/2024,1:17 AM,Mall,Coffee,Flat White,Flat White , Small,3.55,1,3.55,Cash,C6157
T101220,2/1/2024,4:29 AM,Mall,Coffee,Flat White,Flat White , Small,3.79,1,3.79,Cash,C7379
T101800,2/1/2024,5:56 PM,Mall,Coffee,Mocha,Mocha , Small,4.34,1,4.34,Card,C8283
T102617,2/1/2024,4:35 PM,Downtown,Coffee,Cappuccino,Cappuccino , Large,3.08,1,3.08,Card,C7700
T102931,2/1/2024,2:09 AM,University,Beverage,Smoothie,Smoothie , Small,2.95,1,2.95,Card,C9354
T102997,2/1/2024,5:41 AM,Airport,Coffee,Latte,Latte , Medium,3.93,1,3.93,Mobile,C7898
T100114,2/2/2024,2:26 AM,Downtown,Pastry,Bagel,Bagel , Small,1.94,1,1.94,Card,C5138
T100305,2/2/2024,4:42 AM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,4.89,1,4.89,Card,C9814
T100507,2/2/2024,6:21 PM,Downtown,Coffee,Mocha,Mocha , Medium,3.62,1,3.62,Card,C8504
T101716,2/2/2024,3:26 AM,Mall,Pastry,Bagel,Bagel , Small,2.07,1,2.07,Card,C3612
T100761,2/3/2024,8:34 PM,Mall,Tea,Herbal,Herbal , Large,1.74,1,1.74,Card,C6999
T100814,2/3/2024,3:22 PM,Mall,Coffee,Cappuccino,Cappuccino , Medium,1.91,1,1.91,Card,C3607
T100854,2/3/2024,10:40 AM,Downtown,Coffee,Espresso,Espresso , Small,1.83,1,1.83,Card,C5010
T100927,2/3/2024,1:00 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,5.11,1,5.11,Mobile,C3653
T101343,2/3/2024,12:09 PM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,5.14,1,5.14,Card,C1780
T101495,2/3/2024,1:07 PM,Mall,Beverage,Iced Tea,Iced Tea , Medium,2.59,1,2.59,Card,C1707
T102501,2/3/2024,7:18 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.32,1,3.32,Cash,C4245
T100058,2/4/2024,8:08 PM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.44,1,3.44,Mobile,C8425
T100123,2/4/2024,2:48 PM,Airport,Coffee,Americano,Americano , Medium,3.84,2,7.68,Card,C3217
T100326,2/4/2024,12:56 PM,Mall,Coffee,Cappuccino,Cappuccino , Small,4.44,1,4.44,Cash,C1601
T100523,2/4/2024,5:47 AM,Mall,Pastry,Scone,Scone , Small,1.64,1,1.64,Card,C8643
T100708,2/4/2024,4:16 AM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,3.54,1,3.54,Card,C2740
T101027,2/4/2024,12:40 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.55,1,5.55,Card,C5313
T101900,2/4/2024,12:17 PM,Suburb,Pastry,Muffin,Muffin , Medium,2.45,1,2.45,Card,C5189
T102012,2/4/2024,5:47 AM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,4.98,1,4.98,Cash,C6937
T102802,2/4/2024,11:18 PM,Mall,Coffee,Flat White,Flat White , Large,4.44,1,4.44,Cash,C8202
T100150,2/5/2024,4:35 PM,Downtown,Coffee,Espresso,Espresso , Medium,4.1,1,4.1,Card,C5121
T100381,2/5/2024,10:45 PM,Airport,Coffee,Mocha,Mocha , Small,2.51,1,2.51,Mobile,C7028
T100545,2/5/2024,12:39 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,3.08,1,3.08,Mobile,C9163
T100962,2/5/2024,1:22 AM,Downtown,Tea,Black Tea,Black Tea , Large,1.79,1,1.79,Card,C6481
T101285,2/5/2024,1:04 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,4.74,1,4.74,Mobile,C3896
T101396,2/5/2024,10:41 AM,Airport,Coffee,Cappuccino,Cappuccino , Medium,4.01,1,4.01,Cash,C3655
T102189,2/5/2024,9:40 AM,University,Beverage,Lemonade,Lemonade , Large,3.77,1,3.77,Cash,C5765
T102267,2/5/2024,5:24 PM,Mall,Beverage,Iced Tea,Iced Tea , Small,3.37,1,3.37,Card,C9862
T102308,2/5/2024,6:40 AM,Downtown,Pastry,Croissant,Croissant , Large,2.36,1,2.36,Card,C5406
T102833,2/5/2024,1:56 AM,Airport,Coffee,Americano,Americano , Small,2.79,1,2.79,Card,C2567
T100267,2/6/2024,10:24 PM,Downtown,Pastry,Bagel,Bagel , Large,2.09,2,4.18,Card,C2894
T100337,2/6/2024,9:55 PM,Suburb,Tea,Black Tea,Black Tea , Small,2.47,1,2.47,Card,C8265
T100551,2/6/2024,6:03 AM,Downtown,Coffee,Americano,Americano , Medium,3.81,2,7.62,Mobile,C6094
T101608,2/6/2024,12:11 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,1.2,1,1.2,Cash,C1158
T101691,2/6/2024,10:28 AM,Mall,Coffee,Latte,Latte , Large,3.18,1,3.18,Card,C7037
T101892,2/6/2024,4:16 AM,Airport,Beverage,Iced Tea,Iced Tea , Large,3.17,1,3.17,Mobile,C4659
T100310,2/7/2024,12:20 PM,Mall,Coffee,Flat White,Flat White , Small,4.93,1,4.93,Card,C9270
T100995,2/7/2024,6:30 PM,Downtown,Coffee,Flat White,Flat White , Large,2.23,1,2.23,Card,C3727
T101017,2/7/2024,12:47 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.64,2,11.28,Cash,C3847
T101083,2/7/2024,6:11 AM,Mall,Beverage,Smoothie,Smoothie , Medium,3.29,1,3.29,Card,C7680
T101126,2/7/2024,9:55 PM,Downtown,Coffee,Latte,Latte , Small,3.45,1,3.45,Card,C6559
T101603,2/7/2024,2:34 AM,Suburb,Coffee,Mocha,Mocha , Medium,3.31,1,3.31,Mobile,C3588
T102343,2/7/2024,7:16 PM,University,Tea,Green Tea,Green Tea , Small,2.87,1,2.87,Cash,C9611
T102568,2/7/2024,12:36 AM,Airport,Coffee,Americano,Americano , Medium,2.75,1,2.75,Cash,C3469
T102720,2/7/2024,5:55 AM,Airport,Tea,Herbal,Herbal , Small,2.41,1,2.41,Card,C8331
T100249,2/8/2024,4:44 AM,Downtown,Beverage,Iced Tea,Iced Tea , Small,2.69,1,2.69,Cash,C8737
T100372,2/8/2024,5:47 PM,Mall,Beverage,Smoothie,Smoothie , Small,3.21,1,3.21,Card,C4992
T100476,2/8/2024,11:38 PM,University,Pastry,Bagel,Bagel , Small,2.44,1,2.44,Card,C2275
T100585,2/8/2024,9:06 AM,University,Beverage,Iced Tea,Iced Tea , Large,2.76,1,2.76,Card,C9555
T100637,2/8/2024,9:53 AM,Mall,Tea,Green Tea,Green Tea , Medium,2.91,1,2.91,Mobile,C5798
T100765,2/8/2024,8:16 PM,Downtown,Coffee,Mocha,Mocha , Large,2.56,1,2.56,Mobile,C3852
T100908,2/8/2024,3:01 PM,Suburb,Coffee,Americano,Americano , Medium,3.12,1,3.12,Cash,C7860
T101071,2/8/2024,1:52 PM,Suburb,Coffee,Flat White,Flat White , Medium,4.08,1,4.08,Cash,C2181
T101415,2/8/2024,9:57 AM,Downtown,Pastry,Muffin,Muffin , Medium,1.79,1,1.79,Mobile,C5270
T101484,2/8/2024,7:31 PM,Mall,Beverage,Lemonade,Lemonade , Small,3.5,1,3.5,Card,C9618
T101503,2/8/2024,11:35 PM,Downtown,Pastry,Scone,Scone , Medium,2.13,1,2.13,Mobile,C4203
T101661,2/8/2024,6:03 AM,Downtown,Pastry,Bagel,Bagel , Large,1.9,1,1.9,Card,C8498
T101725,2/8/2024,9:22 AM,Suburb,Coffee,Flat White,Flat White , Medium,3.65,1,3.65,Mobile,C1282
T102032,2/8/2024,8:34 PM,Mall,Coffee,Latte,Latte , Large,3.3,1,3.3,Card,C2025
T102183,2/8/2024,8:12 AM,Downtown,Coffee,Latte,Latte , Large,2.91,1,2.91,Card,C1533
T102620,2/8/2024,1:24 PM,Mall,Beverage,Iced Tea,Iced Tea , Medium,3.04,2,6.08,Card,C4740
T100960,2/9/2024,5:10 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,4.1,1,4.1,Card,C4472
T101320,2/9/2024,8:36 AM,Suburb,Coffee,Flat White,Flat White , Large,4.31,1,4.31,Card,C9446
T101598,2/9/2024,12:48 AM,Mall,Coffee,Espresso,Espresso , Large,3.72,1,3.72,Card,C1114
T101614,2/9/2024,6:00 AM,Airport,Coffee,Espresso,Espresso , Large,3.76,1,3.76,Cash,C8166
T101623,2/9/2024,9:28 PM,Mall,Coffee,Mocha,Mocha , Large,1.57,1,1.57,Card,C7459
T101625,2/9/2024,12:19 PM,Mall,Tea,Herbal,Herbal , Medium,2.4,1,2.4,Card,C2944
T101936,2/9/2024,9:17 AM,Downtown,Coffee,Mocha,Mocha , Large,3.64,1,3.64,Cash,C8244
T102452,2/9/2024,7:05 AM,Downtown,Coffee,Latte,Latte , Large,3.27,1,3.27,Card,C5026
T102986,2/9/2024,12:53 PM,Downtown,Coffee,Latte,Latte , Small,2.8,1,2.8,Cash,C8722
T100090,2/10/2024,10:52 PM,University,Pastry,Scone,Scone , Small,1.44,1,1.44,Card,C4162
T100108,2/10/2024,8:42 PM,University,Coffee,Espresso,Espresso , Medium,2.43,1,2.43,Card,C8633
T100699,2/10/2024,1:31 PM,Downtown,Coffee,Latte,Latte , Small,2.24,1,2.24,Card,C4741
T101342,2/10/2024,2:51 AM,Mall,Pastry,Croissant,Croissant , Medium,1.43,1,1.43,Mobile,C7090
T101810,2/10/2024,12:20 PM,University,Coffee,Latte,Latte , Large,4.01,1,4.01,Cash,C6378
T101848,2/10/2024,8:16 AM,Airport,Coffee,Espresso,Espresso , Small,2.43,1,2.43,Card,C8730
T101951,2/10/2024,3:53 AM,University,Coffee,Espresso,Espresso , Medium,4.21,1,4.21,Card,C5335
T100136,2/11/2024,3:52 AM,Airport,Tea,Black Tea,Black Tea , Medium,2.26,1,2.26,Card,C4727
T100588,2/11/2024,11:52 AM,Suburb,Coffee,Americano,Americano , Medium,3.7,1,3.7,Cash,C6877
T100932,2/11/2024,7:00 PM,Downtown,Coffee,Americano,Americano , Large,3.74,1,3.74,Card,C3034
T101051,2/11/2024,3:57 AM,Mall,Coffee,Espresso,Espresso , Large,4.06,1,4.06,Mobile,C2197
T101076,2/11/2024,5:00 PM,Downtown,Pastry,Scone,Scone , Small,2.39,1,2.39,Card,C8577
T101340,2/11/2024,2:54 AM,Downtown,Coffee,Latte,Latte , Small,2.39,1,2.39,Card,C3987
T101413,2/11/2024,2:01 AM,Downtown,Tea,Green Tea,Green Tea , Medium,2.44,1,2.44,Cash,C7235
T102252,2/11/2024,10:57 AM,Suburb,Pastry,Croissant,Croissant , Medium,1.82,1,1.82,Card,C5953
T102263,2/11/2024,1:30 AM,Mall,Tea,Green Tea,Green Tea , Small,2.69,1,2.69,Card,C4226
T102371,2/11/2024,3:53 PM,Mall,Coffee,Latte,Latte , Large,3.03,1,3.03,Card,C2337
T102510,2/11/2024,6:37 AM,Mall,Coffee,Cappuccino,Cappuccino , Medium,2.66,1,2.66,Card,C1844
T102512,2/11/2024,10:15 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,4.64,1,4.64,Card,C2643
T102954,2/11/2024,10:36 PM,University,Pastry,Muffin,Muffin , Small,1.87,1,1.87,Card,C4235
T102976,2/11/2024,4:00 PM,Mall,Pastry,Scone,Scone , Small,0.96,1,0.96,Card,C3569
T100515,2/12/2024,9:46 PM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.11,1,3.11,Mobile,C4033
T100820,2/12/2024,12:56 PM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,3.23,1,3.23,Card,C2494
T102140,2/12/2024,1:16 AM,University,Coffee,Cappuccino,Cappuccino , Small,4.16,1,4.16,Card,C3592
T102425,2/12/2024,5:42 PM,Mall,Pastry,Croissant,Croissant , Large,1.37,1,1.37,Card,C7423
T102547,2/12/2024,2:57 PM,University,Tea,Herbal,Herbal , Small,3.21,1,3.21,Card,C9995
T102898,2/12/2024,1:23 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,2.95,1,2.95,Cash,C6155
T100070,2/13/2024,8:44 PM,Downtown,Pastry,Croissant,Croissant , Large,2.09,1,2.09,Card,C2205
T100166,2/13/2024,9:48 AM,Mall,Coffee,Espresso,Espresso , Medium,4.02,1,4.02,Cash,C4832
T100516,2/13/2024,8:11 PM,Mall,Coffee,Espresso,Espresso , Small,3.5,1,3.5,Card,C3936
T100656,2/13/2024,11:23 PM,Downtown,Coffee,Mocha,Mocha , Large,3.4,1,3.4,Card,C7018
T101426,2/13/2024,1:43 PM,Downtown,Coffee,Espresso,Espresso , Large,3.67,2,7.34,Card,C2586
T101998,2/13/2024,3:17 AM,Downtown,Coffee,Espresso,Espresso , Small,3.36,1,3.36,Card,C1639
T102651,2/13/2024,7:18 PM,Downtown,Coffee,Latte,Latte , Small,2.89,1,2.89,Mobile,C3227
T102849,2/13/2024,7:34 AM,Suburb,Coffee,Mocha,Mocha , Medium,3.75,1,3.75,Card,C7272
T102952,2/13/2024,5:44 PM,University,Coffee,Mocha,Mocha , Medium,2.81,1,2.81,Card,C5819
T100160,2/14/2024,4:07 AM,Suburb,Pastry,Bagel,Bagel , Small,2.14,1,2.14,Mobile,C9896
T101642,2/14/2024,3:37 PM,Mall,Pastry,Croissant,Croissant , Medium,2.26,1,2.26,Card,C9559
T101653,2/14/2024,11:09 AM,Mall,Tea,Chai,Chai , Large,2.87,1,2.87,Card,C9925
T100333,2/15/2024,9:12 AM,Airport,Tea,Chai,Chai , Large,3.04,1,3.04,Card,C7141
T100707,2/15/2024,3:23 AM,Airport,Beverage,Iced Tea,Iced Tea , Medium,3.46,1,3.46,Card,C6237
T100853,2/15/2024,10:49 PM,Mall,Coffee,Flat White,Flat White , Large,3.8,1,3.8,Mobile,C5553
T101365,2/15/2024,7:25 PM,Suburb,Beverage,Smoothie,Smoothie , Medium,3.03,1,3.03,Card,C8307
T101671,2/15/2024,4:39 AM,Mall,Coffee,Cappuccino,Cappuccino , Medium,2.26,1,2.26,Cash,C6759
T101774,2/15/2024,6:09 AM,Mall,Coffee,Espresso,Espresso , Medium,3.27,1,3.27,Card,C8636
T101812,2/15/2024,11:04 PM,Mall,Tea,Black Tea,Black Tea , Small,2.05,1,2.05,Mobile,C2722
T100421,2/16/2024,7:57 PM,Downtown,Pastry,Scone,Scone , Small,2.72,1,2.72,Mobile,C3946
T100470,2/16/2024,5:52 PM,Downtown,Pastry,Bagel,Bagel , Small,2.15,1,2.15,Mobile,C3009
T100672,2/16/2024,3:03 PM,University,Coffee,Espresso,Espresso , Medium,2.14,1,2.14,Mobile,C2296
T100861,2/16/2024,3:29 PM,Downtown,Beverage,Lemonade,Lemonade , Medium,2.56,1,2.56,Mobile,C7879
T100990,2/16/2024,2:52 PM,Downtown,Coffee,Mocha,Mocha , Medium,2.92,2,5.84,Card,C5411
T101108,2/16/2024,12:45 AM,Downtown,Coffee,Latte,Latte , Large,2.93,1,2.93,Cash,C2408
T101451,2/16/2024,5:09 PM,Downtown,Pastry,Bagel,Bagel , Medium,1.98,1,1.98,Card,C9866
T101564,2/16/2024,9:41 AM,Downtown,Coffee,Espresso,Espresso , Medium,2.65,1,2.65,Cash,C8828
T102196,2/16/2024,7:11 AM,Airport,Coffee,Latte,Latte , Medium,3.25,1,3.25,Mobile,C9509
T102778,2/16/2024,5:45 PM,Mall,Pastry,Bagel,Bagel , Small,1.35,1,1.35,Cash,C8197
T102780,2/16/2024,11:31 PM,University,Tea,Green Tea,Green Tea , Medium,1.77,1,1.77,Cash,C6529
T102972,2/16/2024,8:52 PM,Airport,Coffee,Latte,Latte , Medium,3.33,1,3.33,Card,C4659
T100115,2/17/2024,2:21 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,3.71,1,3.71,Card,C6623
T100452,2/17/2024,2:39 AM,Suburb,Pastry,Croissant,Croissant , Large,2.02,1,2.02,Cash,C4679
T100869,2/17/2024,6:24 AM,Downtown,Coffee,Americano,Americano , Small,3.72,1,3.72,Cash,C9507
T102521,2/17/2024,4:33 AM,Mall,Pastry,Muffin,Muffin , Medium,2.49,1,2.49,Card,C3090
T100029,2/18/2024,8:21 AM,Airport,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.72,1,5.72,Card,C5636
T100328,2/18/2024,5:25 AM,Mall,Pastry,Scone,Scone , Large,2.5,2,5,Card,C2520
T101201,2/18/2024,8:58 AM,Airport,Coffee,Flat White,Flat White , Large,4.3,1,4.3,Card,C1175
T101212,2/18/2024,12:05 PM,Downtown,Pastry,Muffin,Muffin , Small,1.53,1,1.53,Card,C6884
T102212,2/18/2024,8:56 PM,University,Beverage,Smoothie,Smoothie , Medium,2.9,1,2.9,Card,C6773
T102230,2/18/2024,5:38 AM,Mall,Tea,Black Tea,Black Tea , Small,2.79,1,2.79,Card,C1984
T102278,2/18/2024,1:40 PM,Downtown,Coffee,Americano,Americano , Large,4.42,1,4.42,Cash,C8714
T102370,2/18/2024,2:56 AM,Mall,Coffee,Flat White,Flat White , Small,3.18,2,6.36,Cash,C7283
T102577,2/18/2024,11:08 PM,Downtown,Tea,Chai,Chai , Medium,2.96,1,2.96,Mobile,C5761
T102807,2/18/2024,12:31 AM,Downtown,Tea,Chai,Chai , Medium,3.23,1,3.23,Card,C6611
T102930,2/18/2024,7:15 AM,Downtown,Beverage,Smoothie,Smoothie , Medium,3.8,2,7.6,Card,C5942
T100061,2/19/2024,9:17 PM,Suburb,Coffee,Espresso,Espresso , Large,4.11,1,4.11,Card,C8005
T101768,2/19/2024,3:04 AM,Downtown,Coffee,Latte,Latte , Large,2.99,1,2.99,Cash,C7918
T101916,2/19/2024,12:39 PM,Mall,Pastry,Scone,Scone , Medium,1.32,1,1.32,Mobile,C3511
T102217,2/19/2024,2:53 PM,Mall,Tea,Herbal,Herbal , Small,2.81,1,2.81,Cash,C3701
T102288,2/19/2024,8:15 PM,Mall,Coffee,Flat White,Flat White , Large,2.54,1,2.54,Card,C2713
T102648,2/19/2024,3:04 AM,Downtown,Coffee,Flat White,Flat White , Large,4.64,1,4.64,Card,C3207
T102790,2/19/2024,10:36 PM,Downtown,Coffee,Mocha,Mocha , Medium,3.46,1,3.46,Card,C3124
T100036,2/20/2024,12:47 PM,University,Coffee,Americano,Americano , Large,3.41,1,3.41,Card,C5766
T100313,2/20/2024,3:59 AM,University,Coffee,Espresso,Espresso , Small,3.14,1,3.14,Card,C6789
T100394,2/20/2024,3:05 AM,Mall,Coffee,Mocha,Mocha , Small,4.13,1,4.13,Card,C5674
T100756,2/20/2024,11:39 PM,Mall,Coffee,Cappuccino,Cappuccino , Large,3.61,1,3.61,Card,C2141
T100804,2/20/2024,12:25 PM,University,Beverage,Smoothie,Smoothie , Small,2.93,1,2.93,Mobile,C7814
T100840,2/20/2024,2:33 PM,Airport,Pastry,Croissant,Croissant , Medium,1.32,1,1.32,Cash,C7652
T101151,2/20/2024,6:00 AM,University,Coffee,Flat White,Flat White , Small,4.53,1,4.53,Mobile,C9439
T101262,2/20/2024,6:17 AM,Suburb,Coffee,Cappuccino,Cappuccino , Medium,1.83,1,1.83,Card,C3843
T102154,2/20/2024,9:19 PM,Suburb,Coffee,Espresso,Espresso , Large,4.33,1,4.33,Cash,C6292
T102560,2/20/2024,5:44 AM,Mall,Coffee,Flat White,Flat White , Medium,3.35,1,3.35,Card,C6366
T102800,2/20/2024,12:24 AM,Suburb,Coffee,Cappuccino,Cappuccino , Large,4.68,1,4.68,Mobile,C6398
T100142,2/21/2024,1:54 PM,Suburb,Coffee,Flat White,Flat White , Medium,3.25,1,3.25,Card,C3904
T100197,2/21/2024,1:47 PM,Mall,Coffee,Mocha,Mocha , Large,3.66,1,3.66,Card,C3196
T100575,2/21/2024,7:43 AM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.5,1,3.5,Cash,C3900
T101544,2/21/2024,2:35 AM,Airport,Tea,Chai,Chai , Small,1.89,1,1.89,Card,C3085
T102162,2/21/2024,2:58 AM,Mall,Coffee,Mocha,Mocha , Large,4.98,1,4.98,Cash,C3981
T102502,2/21/2024,12:34 PM,Mall,Pastry,Muffin,Muffin , Medium,1.47,1,1.47,Mobile,C8235
T100054,2/22/2024,9:22 PM,Suburb,Pastry,Muffin,Muffin , Large,3.21,1,3.21,Mobile,C9025
T100085,2/22/2024,2:38 AM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,5.34,1,5.34,Cash,C5759
T100215,2/22/2024,3:06 AM,Downtown,Coffee,Espresso,Espresso , Small,4.84,1,4.84,Card,C8013
T100412,2/22/2024,8:02 PM,Downtown,Pastry,Croissant,Croissant , Large,1.56,1,1.56,Cash,C4403
T100581,2/22/2024,3:01 AM,Suburb,Pastry,Croissant,Croissant , Large,3.39,1,3.39,Card,C6147
T100748,2/22/2024,3:58 PM,University,Coffee,Espresso,Espresso , Large,3.98,1,3.98,Card,C1405
T100816,2/22/2024,2:25 PM,University,Coffee,Cappuccino,Cappuccino , Medium,4.32,1,4.32,Mobile,C4404
T101302,2/22/2024,12:49 AM,University,Tea,Green Tea,Green Tea , Medium,3.2,1,3.2,Cash,C9729
T102074,2/22/2024,5:40 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.81,1,5.81,Cash,C3997
T100064,2/23/2024,8:44 PM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,6.24,1,6.24,Card,C8154
T100209,2/23/2024,8:33 AM,Downtown,Coffee,Espresso,Espresso , Medium,3.17,1,3.17,Card,C9783
T100277,2/23/2024,2:16 AM,Mall,Coffee,Espresso,Espresso , Small,1.82,1,1.82,Cash,C5268
T100355,2/23/2024,4:51 AM,Airport,Coffee,Latte,Latte , Large,4.03,2,8.06,Card,C8834
T100409,2/23/2024,2:06 AM,Airport,Coffee,Latte,Latte , Medium,4.53,1,4.53,Card,C1871
T100678,2/23/2024,7:28 AM,University,Coffee,Flat White,Flat White , Small,3.22,1,3.22,Card,C8420
T100773,2/23/2024,5:13 PM,Airport,Coffee,Mocha,Mocha , Medium,3.36,1,3.36,Card,C3702
T101257,2/23/2024,12:33 AM,Mall,Tea,Chai,Chai , Medium,2.15,2,4.3,Card,C7472
T101563,2/23/2024,10:23 AM,Downtown,Pastry,Scone,Scone , Small,2.22,1,2.22,Card,C7659
T102694,2/23/2024,10:23 AM,Downtown,Coffee,Americano,Americano , Small,2.32,1,2.32,Mobile,C3589
T100038,2/24/2024,12:09 AM,Mall,Coffee,Americano,Americano , Small,3.47,1,3.47,Card,C9199
T101166,2/24/2024,8:53 PM,Suburb,Pastry,Croissant,Croissant , Small,2.86,1,2.86,Card,C9049
T101239,2/24/2024,12:50 PM,Mall,Pastry,Scone,Scone , Medium,2.32,1,2.32,Card,C6859
T101246,2/24/2024,3:27 PM,Airport,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,3.16,1,3.16,Card,C8500
T101388,2/24/2024,11:39 PM,Suburb,Beverage,Lemonade,Lemonade , Medium,2.47,1,2.47,Card,C7277
T101878,2/24/2024,5:25 AM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,3.84,1,3.84,Mobile,C9608
T102317,2/24/2024,2:51 AM,Airport,Coffee,Americano,Americano , Medium,1.85,1,1.85,Card,C9796
T102736,2/24/2024,6:55 PM,Downtown,Pastry,Scone,Scone , Small,2.98,1,2.98,Card,C1738
T102971,2/24/2024,7:48 PM,University,Tea,Black Tea,Black Tea , Large,2.52,1,2.52,Card,C2058
T100865,2/25/2024,8:36 PM,Downtown,Pastry,Muffin,Muffin , Large,2.9,1,2.9,Card,C5634
T100883,2/25/2024,12:26 PM,Suburb,Beverage,Smoothie,Smoothie , Small,3.43,1,3.43,Card,C7746
T101622,2/25/2024,3:12 AM,Airport,Beverage,Lemonade,Lemonade , Small,2.43,1,2.43,Card,C5445
T102438,2/25/2024,2:18 AM,University,Pastry,Muffin,Muffin , Medium,2.23,1,2.23,Card,C5030
